bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
03,03360,2,2,2,2,2,74,2021-06-03 12:15:00,74,2
03,03361,2,2,0,2,3,12,2021-06-03 12:15:00,12,3
03,03401,1,1,1,1,0,19,2021-06-03 12:15:00,19,0
03,03402,1,2,2,1,2,11,2021-06-03 12:15:00,11,2
03,03403,6,8,5,3,9,102,2021-06-03 12:15:00,83,1
03,03404,4,9,6,3,18,99,2021-06-03 12:15:00,86,15
03,03405,2,1,1,1,9,17,2021-06-03 12:15:00,14,4
03,03451,3,0,0,2,9,24,2021-06-03 12:15:00,24,9
03,03452,4,2,0,3,9,27,2021-06-03 12:15:00,23,5
03,03453,3,1,0,3,6,15,2021-06-03 12:15:00,15,6
03,03454,10,2,1,6,33,60,2021-06-03 12:15:00,52,13
03,03455,2,1,0,2,9,24,2021-06-03 12:15:00,24,9
03,03456,1,2,2,1,1,24,2021-06-03 12:15:00,24,1
03,03457,6,1,0,4,8,22,2021-06-03 12:15:00,22,3
03,03458,1,0,0,1,1,6,2021-06-03 12:15:00,6,1
03,03459,7,0,0,6,22,79,2021-06-03 12:15:00,79,22
03,03460,5,2,0,3,2,32,2021-06-03 12:15:00,26,0
03,03461,2,0,0,2,2,13,2021-06-03 12:15:00,13,2
03,03462,1,2,0,1,0,8,2021-06-03 12:15:00,8,0
04,04011,9,22,17,9,11,138,2021-06-03 12:15:00,138,11
04,04012,4,2,2,3,13,42,2021-06-03 12:15:00,34,9
05,05111,14,25,15,11,27,273,2021-06-03 12:15:00,246,23
05,05112,16,9,6,9,29,167,2021-06-03 12:15:00,149,18
05,05113,15,22,16,12,30,336,2021-06-03 12:15:00,314,26
05,05114,7,6,6,4,12,74,2021-06-03 12:15:00,63,11
05,05116,6,0,0,4,8,81,2021-06-03 12:15:00,74,8
05,05117,2,6,5,2,2,32,2021-06-03 12:15:00,32,2
05,05119,7,4,3,4,21,58,2021-06-03 12:15:00,50,10
05,05120,1,1,0,1,5,21,2021-06-03 12:15:00,21,5
05,05122,4,12,8,3,8,69,2021-06-03 12:15:00,67,6
05,05124,7,8,8,5,29,119,2021-06-03 12:15:00,109,25
05,05154,8,5,5,5,21,52,2021-06-03 12:15:00,52,13
05,05158,7,4,1,6,10,59,2021-06-03 12:15:00,59,7
05,05162,7,14,7,5,15,87,2021-06-03 12:15:00,80,8
05,05166,4,5,3,4,7,28,2021-06-03 12:15:00,28,7
05,05170,11,8,6,8,28,102,2021-06-03 12:15:00,101,20
05,05314,18,21,14,11,20,271,2021-06-03 12:15:00,214,15
05,05315,31,57,37,18,32,413,2021-06-03 12:15:00,361,24
05,05316,5,3,2,2,22,56,2021-06-03 12:15:00,48,6
05,05334,12,33,32,7,17,278,2021-06-03 12:15:00,264,17
05,05358,7,5,4,5,16,51,2021-06-03 12:15:00,45,14
05,05362,7,7,5,7,15,56,2021-06-03 12:15:00,56,15
05,05366,3,2,2,3,6,22,2021-06-03 12:15:00,22,6
05,05370,3,6,3,3,3,34,2021-06-03 12:15:00,34,3
05,05374,6,1,1,6,14,69,2021-06-03 12:15:00,69,14
05,05378,4,3,1,4,7,31,2021-06-03 12:15:00,31,7
05,05382,7,10,7,6,10,80,2021-06-03 12:15:00,67,10
05,05512,2,2,1,2,11,32,2021-06-03 12:15:00,32,11
05,05513,7,7,5,4,24,74,2021-06-03 12:15:00,64,8
05,05515,9,4,3,7,29,208,2021-06-03 12:15:00,197,24
05,05554,6,4,4,5,16,53,2021-06-03 12:15:00,53,14
05,05558,5,1,1,3,5,28,2021-06-03 12:15:00,18,5
05,05562,15,12,5,14,52,175,2021-06-03 12:15:00,153,42
05,05566,7,4,1,5,32,71,2021-06-03 12:15:00,61,27
05,05570,6,5,1,5,11,35,2021-06-03 12:15:00,33,11
05,05711,6,9,7,4,16,125,2021-06-03 12:15:00,105,8
05,05754,4,2,1,4,11,43,2021-06-03 12:15:00,43,11
05,05758,5,5,3,3,12,48,2021-06-03 12:15:00,43,7
05,05762,6,0,0,5,12,23,2021-06-03 12:15:00,19,12
05,05766,2,4,3,2,2,48,2021-06-03 12:15:00,48,2
05,05770,9,11,9,6,28,187,2021-06-03 12:15:00,165,23
05,05774,7,16,16,5,11,81,2021-06-03 12:15:00,67,10
05,05911,8,10,9,6,26,167,2021-06-03 12:15:00,148,24
05,05913,9,13,9,9,23,265,2021-06-03 12:15:00,265,23
05,05914,7,2,1,5,20,68,2021-06-03 12:15:00,63,15
05,05915,7,3,2,5,23,69,2021-06-03 12:15:00,58,12
05,05916,4,6,6,4,3,62,2021-06-03 12:15:00,62,3
05,05954,8,2,0,6,41,100,2021-06-03 12:15:00,72,32
05,05958,10,6,3,9,46,54,2021-06-03 12:15:00,52,40
05,05962,10,8,4,8,13,105,2021-06-03 12:15:00,103,7
05,05966,3,5,5,3,13,15,2021-06-03 12:15:00,15,13
05,05970,8,1,0,7,38,107,2021-06-03 12:15:00,90,29
05,05974,9,0,0,7,22,65,2021-06-03 12:15:00,57,20
05,05978,8,9,3,8,20,89,2021-06-03 12:15:00,89,20
06,06411,7,7,5,4,19,85,2021-06-03 12:15:00,47,12
06,06412,17,29,16,12,38,250,2021-06-03 12:15:00,225,34
06,06413,4,16,4,2,14,84,2021-06-03 12:15:00,78,7
06,06414,6,16,12,4,20,79,2021-06-03 12:15:00,67,20
06,06431,5,1,1,5,14,28,2021-06-03 12:15:00,28,14
06,06432,2,12,9,2,0,25,2021-06-03 12:15:00,25,0
06,06433,2,3,1,2,4,18,2021-06-03 12:15:00,18,4
06,06434,2,5,2,2,4,23,2021-06-03 12:15:00,23,4
06,06435,7,5,3,4,19,63,2021-06-03 12:15:00,59,9
06,06436,2,5,0,2,3,24,2021-06-03 12:15:00,24,3
06,06437,2,17,2,2,5,121,2021-06-03 12:15:00,121,5
06,06438,2,4,4,2,4,15,2021-06-03 12:15:00,15,4
06,06439,2,2,1,2,2,14,2021-06-03 12:15:00,14,2
06,06440,5,3,2,5,3,60,2021-06-03 12:15:00,60,3
06,06531,6,22,18,4,24,203,2021-06-03 12:15:00,184,21
06,06532,2,2,0,2,8,43,2021-06-03 12:15:00,43,8
06,06533,3,11,5,3,12,40,2021-06-03 12:15:00,40,12
06,06534,3,1,0,3,12,135,2021-06-03 12:15:00,135,12
06,06535,4,1,1,4,11,14,2021-06-03 12:15:00,14,11
06,06611,6,13,6,6,27,129,2021-06-03 12:15:00,129,27
06,06631,5,6,3,3,15,77,2021-06-03 12:15:00,69,12
06,06632,4,2,0,3,20,40,2021-06-03 12:15:00,38,15
06,06633,4,0,0,4,9,21,2021-06-03 12:15:00,21,9
06,06634,3,6,2,3,10,20,2021-06-03 12:15:00,20,10
06,06635,6,4,3,6,10,69,2021-06-03 12:15:00,69,10
06,06636,3,0,0,3,7,25,2021-06-03 12:15:00,25,7
07,07111,6,3,2,4,29,82,2021-06-03 12:15:00,72,21
07,07131,2,2,0,2,5,14,2021-06-03 12:15:00,14,5
07,07132,2,2,2,2,4,10,2021-06-03 12:15:00,10,4
07,07133,6,0,0,4,23,26,2021-06-03 12:15:00,23,12
07,07134,2,0,0,2,4,18,2021-06-03 12:15:00,18,4
07,07135,2,1,1,2,11,2,2021-06-03 12:15:00,2,11
07,07137,3,3,3,3,7,31,2021-06-03 12:15:00,31,7
07,07138,8,4,0,5,24,45,2021-06-03 12:15:00,32,22
07,07140,2,0,0,2,5,7,2021-06-03 12:15:00,7,5
07,07141,5,6,5,5,1,30,2021-06-03 12:15:00,30,1
07,07143,4,4,2,4,11,20,2021-06-03 12:15:00,20,11
07,07211,6,3,2,3,19,65,2021-06-03 12:15:00,54,18
07,07231,2,0,0,2,12,12,2021-06-03 12:15:00,12,12
07,07232,2,1,0,2,2,12,2021-06-03 12:15:00,12,2
07,07233,2,0,0,2,3,13,2021-06-03 12:15:00,13,3
07,07235,2,0,0,2,9,7,2021-06-03 12:15:00,7,9
07,07311,1,2,1,1,4,9,2021-06-03 12:15:00,9,4
07,07312,3,6,4,1,17,96,2021-06-03 12:15:00,86,14
07,07313,3,0,0,2,13,13,2021-06-03 12:15:00,13,6
07,07314,6,7,7,4,20,95,2021-06-03 12:15:00,83,16
07,07315,2,10,7,2,17,91,2021-06-03 12:15:00,91,17
07,07316,1,0,0,1,0,15,2021-06-03 12:15:00,15,0
07,07317,2,1,1,1,5,11,2021-06-03 12:15:00,8,4
07,07318,3,4,4,2,5,23,2021-06-03 12:15:00,22,5
07,07319,3,7,2,1,8,44,2021-06-03 12:15:00,25,5
07,07320,1,0,0,1,8,6,2021-06-03 12:15:00,6,8
07,07331,1,0,0,1,2,5,2021-06-03 12:15:00,5,2
07,07332,2,0,0,2,6,10,2021-06-03 12:15:00,10,6
07,07333,2,3,1,2,3,9,2021-06-03 12:15:00,9,3
07,07334,2,1,1,2,4,17,2021-06-03 12:15:00,17,4
07,07335,1,1,1,1,6,8,2021-06-03 12:15:00,8,6
07,07336,1,2,2,1,0,16,2021-06-03 12:15:00,16,0
07,07337,2,0,0,2,1,11,2021-06-03 12:15:00,11,1
07,07339,1,1,1,1,1,6,2021-06-03 12:15:00,6,1
07,07340,1,1,1,1,5,4,2021-06-03 12:15:00,4,5
08,08111,12,23,16,10,39,216,2021-06-03 12:15:00,196,37
08,08115,6,7,4,4,6,43,2021-06-03 12:15:00,34,2
08,08116,8,11,7,4,11,70,2021-06-03 12:15:00,56,9
08,08117,5,9,7,3,12,36,2021-06-03 12:15:00,33,3
08,08118,5,34,16,4,2,94,2021-06-03 12:15:00,93,1
08,08119,4,10,6,2,7,54,2021-06-03 12:15:00,48,0
08,08121,3,8,4,1,12,43,2021-06-03 12:15:00,34,2
08,08125,2,3,2,2,3,49,2021-06-03 12:15:00,49,3
08,08126,1,1,0,1,0,7,2021-06-03 12:15:00,7,0
08,08127,4,3,2,2,5,45,2021-06-03 12:15:00,37,5
08,08128,4,2,0,3,18,46,2021-06-03 12:15:00,39,9
08,08135,2,1,0,1,14,10,2021-06-03 12:15:00,10,8
08,08136,8,5,3,4,16,57,2021-06-03 12:15:00,42,9
08,08211,3,1,0,1,3,17,2021-06-03 12:15:00,8,2
08,08212,6,5,3,4,29,99,2021-06-03 12:15:00,89,27
08,08215,3,6,4,3,6,45,2021-06-03 12:15:00,45,6
08,08216,2,0,0,2,2,8,2021-06-03 12:15:00,8,2
08,08221,8,9,6,6,27,219,2021-06-03 12:15:00,186,21
08,08222,6,19,14,3,20,103,2021-06-03 12:15:00,85,15
08,08225,3,3,2,3,9,12,2021-06-03 12:15:00,12,9
08,08226,4,3,1,4,2,38,2021-06-03 12:15:00,38,2
08,08231,4,13,6,2,5,59,2021-06-03 12:15:00,50,4
08,08235,3,0,0,3,5,20,2021-06-03 12:15:00,20,5
08,08236,2,1,1,2,3,9,2021-06-03 12:15:00,9,3
08,08237,1,2,1,1,3,11,2021-06-03 12:15:00,11,3
08,08311,7,26,18,4,35,189,2021-06-03 12:15:00,161,27
08,08315,3,2,0,3,2,27,2021-06-03 12:15:00,27,2
08,08316,3,5,2,3,1,89,2021-06-03 12:15:00,89,1
08,08317,8,3,2,6,21,69,2021-06-03 12:15:00,61,17
08,08325,2,3,1,2,1,9,2021-06-03 12:15:00,9,1
08,08326,6,5,1,2,18,40,2021-06-03 12:15:00,33,13
08,08327,1,4,1,1,5,5,2021-06-03 12:15:00,5,5
08,08335,10,3,1,6,19,75,2021-06-03 12:15:00,63,12
08,08336,2,2,1,2,9,22,2021-06-03 12:15:00,15,2
08,08337,1,0,0,1,1,9,2021-06-03 12:15:00,9,1
08,08415,3,3,3,1,19,23,2021-06-03 12:15:00,15,3
08,08416,5,15,12,2,6,97,2021-06-03 12:15:00,74,0
08,08417,1,6,5,1,4,22,2021-06-03 12:15:00,22,4
08,08421,5,14,11,4,34,94,2021-06-03 12:15:00,77,29
08,08425,2,1,1,2,5,9,2021-06-03 12:15:00,9,5
08,08426,1,4,4,1,1,9,2021-06-03 12:15:00,9,1
08,08435,5,3,3,3,15,51,2021-06-03 12:15:00,49,12
08,08436,6,11,4,4,15,55,2021-06-03 12:15:00,53,5
08,08437,2,0,0,2,0,8,2021-06-03 12:15:00,8,0
09,09161,1,5,3,1,10,38,2021-06-03 12:15:00,38,10
09,09162,35,63,45,24,45,522,2021-06-03 12:15:00,446,33
09,09163,3,3,1,1,7,37,2021-06-03 12:15:00,27,3
09,09171,3,2,2,2,1,25,2021-06-03 12:15:00,18,1
09,09172,3,3,1,3,3,19,2021-06-03 12:15:00,19,3
09,09173,2,2,0,2,2,22,2021-06-03 12:15:00,22,2
09,09174,1,1,1,1,0,26,2021-06-03 12:15:00,26,0
09,09175,1,1,1,1,7,11,2021-06-03 12:15:00,11,7
09,09176,3,3,1,3,5,48,2021-06-03 12:15:00,48,5
09,09177,1,1,1,1,1,18,2021-06-03 12:15:00,18,1
09,09178,1,0,0,1,3,11,2021-06-03 12:15:00,11,3
09,09179,1,2,2,1,0,10,2021-06-03 12:15:00,10,0
09,09180,4,3,2,2,5,61,2021-06-03 12:15:00,56,3
09,09181,2,0,0,1,9,4,2021-06-03 12:15:00,4,6
09,09182,1,1,0,1,5,17,2021-06-03 12:15:00,17,5
09,09183,1,1,1,1,1,11,2021-06-03 12:15:00,11,1
09,09184,2,0,0,2,3,7,2021-06-03 12:15:00,7,3
09,09185,4,0,0,2,7,27,2021-06-03 12:15:00,10,4
09,09186,1,1,1,1,1,7,2021-06-03 12:15:00,7,1
09,09187,5,10,9,5,6,57,2021-06-03 12:15:00,57,6
09,09188,6,1,1,5,11,41,2021-06-03 12:15:00,35,9
09,09189,4,5,3,3,5,51,2021-06-03 12:15:00,41,1
09,09190,3,2,1,3,10,14,2021-06-03 12:15:00,14,10
09,09261,5,6,2,3,6,54,2021-06-03 12:15:00,39,1
09,09262,4,3,1,2,10,37,2021-06-03 12:15:00,27,6
09,09263,1,0,0,1,2,25,2021-06-03 12:15:00,25,2
09,09271,2,7,4,2,8,26,2021-06-03 12:15:00,26,8
09,09272,2,2,0,2,5,13,2021-06-03 12:15:00,13,5
09,09273,3,0,0,3,4,5,2021-06-03 12:15:00,5,4
09,09274,1,0,0,1,1,5,2021-06-03 12:15:00,5,1
09,09275,2,6,3,2,7,21,2021-06-03 12:15:00,21,7
09,09276,2,2,1,2,2,11,2021-06-03 12:15:00,11,2
09,09277,2,5,4,2,1,15,2021-06-03 12:15:00,15,1
09,09278,2,1,1,2,6,5,2021-06-03 12:15:00,5,6
09,09279,2,0,0,2,5,19,2021-06-03 12:15:00,19,5
09,09361,3,4,3,1,12,28,2021-06-03 12:15:00,22,7
09,09362,7,26,18,4,29,184,2021-06-03 12:15:00,165,20
09,09363,3,1,1,1,8,55,2021-06-03 12:15:00,50,2
09,09371,1,0,0,1,4,6,2021-06-03 12:15:00,6,4
09,09372,1,3,2,1,1,13,2021-06-03 12:15:00,13,1
09,09373,1,4,4,1,4,18,2021-06-03 12:15:00,18,4
09,09375,2,1,1,2,2,12,2021-06-03 12:15:00,12,2
09,09376,4,1,1,4,7,13,2021-06-03 12:15:00,13,7
09,09377,2,0,0,2,5,13,2021-06-03 12:15:00,13,5
09,09461,5,2,1,1,7,43,2021-06-03 12:15:00,30,0
09,09462,7,3,3,2,8,52,2021-06-03 12:15:00,47,5
09,09463,3,4,4,1,7,29,2021-06-03 12:15:00,24,3
09,09464,3,0,0,1,11,27,2021-06-03 12:15:00,22,10
09,09471,2,2,1,2,6,10,2021-06-03 12:15:00,10,6
09,09472,1,0,0,1,2,5,2021-06-03 12:15:00,5,2
09,09474,2,0,0,2,3,11,2021-06-03 12:15:00,11,3
09,09475,2,1,0,2,5,12,2021-06-03 12:15:00,12,5
09,09476,1,2,2,1,3,12,2021-06-03 12:15:00,12,3
09,09477,1,0,0,1,5,22,2021-06-03 12:15:00,22,5
09,09478,3,1,1,3,3,42,2021-06-03 12:15:00,42,3
09,09479,2,0,0,2,9,11,2021-06-03 12:15:00,11,9
09,09561,2,1,1,2,5,18,2021-06-03 12:15:00,18,5
09,09562,5,22,16,3,19,120,2021-06-03 12:15:00,102,11
09,09563,3,2,2,1,6,41,2021-06-03 12:15:00,36,2
09,09564,12,27,9,6,40,163,2021-06-03 12:15:00,139,26
09,09565,1,0,0,1,1,3,2021-06-03 12:15:00,3,1
09,09571,3,2,1,3,1,20,2021-06-03 12:15:00,20,1
09,09572,1,0,0,1,0,4,2021-06-03 12:15:00,4,0
09,09574,3,3,1,3,3,17,2021-06-03 12:15:00,17,3
09,09575,2,1,1,2,3,44,2021-06-03 12:15:00,44,3
09,09576,1,1,1,1,1,5,2021-06-03 12:15:00,5,1
09,09577,2,3,2,2,3,13,2021-06-03 12:15:00,13,3
09,09661,3,4,3,1,6,51,2021-06-03 12:15:00,40,5
09,09662,4,5,4,2,6,61,2021-06-03 12:15:00,49,4
09,09663,5,2,1,3,20,113,2021-06-03 12:15:00,112,17
09,09671,1,1,0,1,2,5,2021-06-03 12:15:00,5,2
09,09672,4,1,1,4,3,40,2021-06-03 12:15:00,40,3
09,09673,1,14,3,1,25,118,2021-06-03 12:15:00,118,25
09,09674,2,0,0,2,2,7,2021-06-03 12:15:00,7,2
09,09675,1,1,1,1,0,9,2021-06-03 12:15:00,9,0
09,09676,1,2,2,1,2,8,2021-06-03 12:15:00,8,2
09,09677,1,0,0,1,5,3,2021-06-03 12:15:00,3,5
09,09678,2,0,0,2,5,1,2021-06-03 12:15:00,1,5
09,09679,1,0,0,1,4,5,2021-06-03 12:15:00,5,4
09,09761,6,14,9,3,34,117,2021-06-03 12:15:00,89,11
09,09762,1,3,1,1,4,10,2021-06-03 12:15:00,10,4
09,09763,3,2,0,1,8,36,2021-06-03 12:15:00,25,1
09,09764,3,3,1,1,3,25,2021-06-03 12:15:00,17,1
09,09771,2,1,1,2,2,12,2021-06-03 12:15:00,12,2
09,09772,2,1,1,2,1,9,2021-06-03 12:15:00,9,1
09,09773,2,1,0,2,4,10,2021-06-03 12:15:00,10,4
09,09774,4,5,1,4,7,39,2021-06-03 12:15:00,39,7
09,09775,2,4,1,2,2,15,2021-06-03 12:15:00,15,2
09,09776,2,0,0,2,3,9,2021-06-03 12:15:00,9,3
09,09777,3,1,1,3,4,13,2021-06-03 12:15:00,13,4
09,09778,2,1,0,2,2,12,2021-06-03 12:15:00,12,2
09,09779,3,1,1,3,3,22,2021-06-03 12:15:00,22,3
09,09780,2,2,0,2,4,15,2021-06-03 12:15:00,15,4
10,10041,9,11,8,7,22,158,2021-06-03 12:15:00,145,20
10,10042,1,0,0,1,7,5,2021-06-03 12:15:00,5,7
10,10043,5,0,0,3,9,26,2021-06-03 12:15:00,23,2
10,10044,4,2,0,3,14,46,2021-06-03 12:15:00,38,9
10,10045,4,10,8,2,33,160,2021-06-03 12:15:00,147,30
10,10046,1,0,0,1,3,9,2021-06-03 12:15:00,9,3
11,11000,64,133,102,41,186,1037,2021-06-03 12:15:00,940,169
12,12051,4,2,1,3,8,59,2021-06-03 12:15:00,46,5
12,12052,3,8,6,2,4,87,2021-06-03 12:15:00,77,2
12,12053,1,4,1,1,0,12,2021-06-03 12:15:00,12,0
12,12054,6,0,0,4,10,62,2021-06-03 12:15:00,42,8
12,12060,2,3,1,2,11,53,2021-06-03 12:15:00,53,11
12,12061,5,1,1,5,8,29,2021-06-03 12:15:00,29,8
12,12062,3,0,0,3,7,11,2021-06-03 12:15:00,11,7
12,12063,4,0,0,2,9,12,2021-06-03 12:15:00,12,5
12,12064,3,0,0,3,9,14,2021-06-03 12:15:00,14,9
12,12065,5,1,1,5,6,29,2021-06-03 12:15:00,29,6
12,12066,1,0,0,1,0,15,2021-06-03 12:15:00,15,0
12,12067,3,2,2,3,18,45,2021-06-03 12:15:00,45,18
12,12068,3,1,1,3,8,41,2021-06-03 12:15:00,41,8
12,12069,3,5,2,3,4,62,2021-06-03 12:15:00,62,4
12,12070,2,0,0,2,2,12,2021-06-03 12:15:00,12,2
12,12071,3,1,0,3,10,10,2021-06-03 12:15:00,10,10
12,12072,2,0,0,2,0,11,2021-06-03 12:15:00,11,0
12,12073,4,1,1,4,13,18,2021-06-03 12:15:00,18,13
13,13003,4,7,7,2,15,98,2021-06-03 12:15:00,86,7
13,13004,3,0,0,1,21,53,2021-06-03 12:15:00,45,7
13,13071,7,3,1,5,20,57,2021-06-03 12:15:00,50,14
13,13072,6,3,1,4,9,32,2021-06-03 12:15:00,32,9
13,13073,4,5,3,4,14,45,2021-06-03 12:15:00,45,14
13,13074,2,1,1,2,6,11,2021-06-03 12:15:00,11,6
13,13075,9,7,4,7,29,150,2021-06-03 12:15:00,142,21
13,13076,7,2,2,7,25,96,2021-06-03 12:15:00,96,25
14,14511,7,18,13,3,21,159,2021-06-03 12:15:00,144,10
14,14521,7,30,16,6,12,71,2021-06-03 12:15:00,70,9
14,14522,5,11,7,5,12,34,2021-06-03 12:15:00,34,12
14,14523,6,8,7,5,20,46,2021-06-03 12:15:00,46,16
14,14524,6,13,8,5,17,85,2021-06-03 12:15:00,83,17
14,14612,16,35,28,6,48,244,2021-06-03 12:15:00,220,42
14,14625,7,18,10,6,13,54,2021-06-03 12:15:00,54,13
14,14626,7,5,2,6,16,51,2021-06-03 12:15:00,47,14
14,14627,5,13,6,5,8,55,2021-06-03 12:15:00,55,8
14,14628,6,8,4,6,7,176,2021-06-03 12:15:00,176,7
14,14713,11,25,16,7,52,287,2021-06-03 12:15:00,252,33
14,14729,4,3,2,3,18,40,2021-06-03 12:15:00,34,16
14,14730,8,2,1,8,14,46,2021-06-03 12:15:00,46,14
15,15001,3,2,1,1,13,31,2021-06-03 12:15:00,26,6
15,15002,10,8,4,5,50,252,2021-06-03 12:15:00,237,36
15,15003,9,7,5,6,25,180,2021-06-03 12:15:00,160,21
15,15081,2,1,0,2,3,12,2021-06-03 12:15:00,12,3
15,15082,3,3,1,3,14,21,2021-06-03 12:15:00,21,14
15,15083,2,2,2,2,2,14,2021-06-03 12:15:00,14,2
15,15084,3,2,0,3,2,33,2021-06-03 12:15:00,33,2
15,15085,5,4,1,4,13,49,2021-06-03 12:15:00,46,8
15,15086,2,2,2,2,9,19,2021-06-03 12:15:00,19,9
15,15087,3,1,1,3,3,23,2021-06-03 12:15:00,23,3
15,15088,2,2,1,2,3,19,2021-06-03 12:15:00,19,3
15,15089,4,5,4,4,4,32,2021-06-03 12:15:00,32,4
15,15090,3,3,3,2,7,17,2021-06-03 12:15:00,17,4
15,15091,4,0,0,2,13,20,2021-06-03 12:15:00,20,11
16,16051,3,9,5,2,8,66,2021-06-03 12:15:00,64,6
16,16052,1,7,4,1,3,37,2021-06-03 12:15:00,37,3
16,16053,3,13,8,1,12,112,2021-06-03 12:15:00,88,6
16,16054,2,3,2,1,7,15,2021-06-03 12:15:00,10,2
16,16055,1,3,2,1,2,14,2021-06-03 12:15:00,14,2
16,16056,1,2,2,1,1,16,2021-06-03 12:15:00,16,1
16,16061,2,0,0,2,5,14,2021-06-03 12:15:00,14,5
16,16062,4,11,9,3,26,32,2021-06-03 12:15:00,29,14
16,16063,3,1,1,3,5,71,2021-06-03 12:15:00,71,5
16,16064,4,1,0,3,2,15,2021-06-03 12:15:00,15,0
16,16065,1,0,0,1,0,6,2021-06-03 12:15:00,6,0
16,16066,2,6,4,2,11,31,2021-06-03 12:15:00,31,11
16,16067,2,1,1,2,9,8,2021-06-03 12:15:00,8,9
16,16068,1,0,0,1,0,6,2021-06-03 12:15:00,6,0
16,16069,1,2,2,1,0,6,2021-06-03 12:15:00,6,0
16,16070,3,2,2,2,2,15,2021-06-03 12:15:00,14,2
16,16071,3,5,5,3,6,76,2021-06-03 12:15:00,76,6
16,16072,1,1,1,1,1,6,2021-06-03 12:15:00,6,1
16,16073,1,3,2,1,12,10,2021-06-03 12:15:00,10,12
16,16074,1,0,0,1,0,6,2021-06-03 12:15:00,6,0
16,16075,1,1,1,1,3,2,2021-06-03 12:15:00,2,3
16,16076,1,1,1,1,2,8,2021-06-03 12:15:00,8,2
16,16077,2,2,0,1,5,25,2021-06-03 12:15:00,25,3
