Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	17	11	64.7	3	17.6	2	66.7
2020-04-25	16	10	62.5	3	18.8	3	100.0
2020-04-26	17	8	47.1	3	17.6	3	100.0
2020-04-27	16	8	50.0	3	18.8	3	100.0
2020-04-28	14	7	50.0	4	28.6	3	75.0
2020-04-29	16	9	56.2	5	31.2	3	60.0
2020-04-30	12	8	66.7	4	33.3	3	75.0
2020-05-01	16	15	93.8	4	25.0	3	75.0
2020-05-02	15	12	80.0	4	26.7	3	75.0
2020-05-03	15	11	73.3	4	26.7	3	75.0
2020-05-04	13	9	69.2	3	23.1	2	66.7
2020-05-05	17	12	70.6	3	17.6	2	66.7
2020-05-06	16	11	68.8	2	12.5	2	100.0
2020-05-07	18	12	66.7	2	11.1	1	50.0
2020-05-08	18	11	61.1	2	11.1	1	50.0
2020-05-09	16	12	75.0	2	12.5	2	100.0
2020-05-10	20	11	55.0	1	5.0	1	100.0
2020-05-11	20	12	60.0	1	5.0	1	100.0
2020-05-12	21	13	61.9	1	4.8	1	100.0
2020-05-13	20	12	60.0	1	5.0	1	100.0
2020-05-14	19	11	57.9	1	5.3	1	100.0
2020-05-15	17	11	64.7	1	5.9	1	100.0
2020-05-16	15	9	60.0	1	6.7	1	100.0
2020-05-17	14	9	64.3	1	7.1	1	100.0
2020-05-18	21	14	66.7	1	4.8	1	100.0
2020-05-19	16	12	75.0	1	6.2	1	100.0
2020-05-20	17	11	64.7	1	5.9	1	100.0
2020-05-21	17	10	58.8	1	5.9	1	100.0
2020-05-22	19	7	36.8	1	5.3	1	100.0
2020-05-23	18	9	50.0	1	5.6	1	100.0
2020-05-24	18	8	44.4	1	5.6	1	100.0
2020-05-25	18	6	33.3	1	5.6	1	100.0
2020-05-26	20	8	40.0	1	5.0	1	100.0
2020-05-27	19	9	47.4	1	5.3	1	100.0
2020-05-28	20	9	45.0	1	5.0	1	100.0
2020-05-29	19	10	52.6	1	5.3	1	100.0
2020-05-30	19	11	57.9	1	5.3	1	100.0
2020-05-31	23	13	56.5	1	4.3	0	0.0
2020-06-01	20	13	65.0	1	5.0	0	0.0
2020-06-02	19	11	57.9	1	5.3	0	0.0
2020-06-03	19	10	52.6	0	0.0	0	0
2020-06-04	19	15	78.9	0	0.0	0	0
2020-06-05	19	11	57.9	0	0.0	0	0
2020-06-06	19	11	57.9	0	0.0	0	0
2020-06-07	22	11	50.0	0	0.0	0	0
2020-06-08	23	9	39.1	0	0.0	0	0
2020-06-09	19	5	26.3	0	0.0	0	0
2020-06-10	18	10	55.6	0	0.0	0	0
2020-06-11	19	9	47.4	0	0.0	0	0
2020-06-12	20	9	45.0	0	0.0	0	0
2020-06-13	21	8	38.1	0	0.0	0	0
2020-06-14	21	7	33.3	0	0.0	0	0
2020-06-15	19	6	31.6	0	0.0	0	0
2020-06-16	19	8	42.1	0	0.0	0	0
2020-06-17	18	10	55.6	0	0.0	0	0
2020-06-18	18	7	38.9	0	0.0	0	0
2020-06-19	17	7	41.2	0	0.0	0	0
2020-06-20	16	6	37.5	0	0.0	0	0
2020-06-21	17	6	35.3	0	0.0	0	0
2020-06-22	17	6	35.3	0	0.0	0	0
2020-06-23	16	11	68.8	0	0.0	0	0
2020-06-24	15	13	86.7	0	0.0	0	0
2020-06-25	16	8	50.0	0	0.0	0	0
2020-06-26	17	5	29.4	0	0.0	0	0
2020-06-27	17	7	41.2	1	5.9	0	0.0
2020-06-28	14	10	71.4	1	7.1	0	0.0
2020-06-29	18	15	83.3	0	0.0	0	0
2020-06-30	18	12	66.7	0	0.0	0	0
2020-07-01	16	12	75.0	0	0.0	0	0
2020-07-02	16	11	68.8	0	0.0	0	0
2020-07-03	17	10	58.8	0	0.0	0	0
2020-07-04	16	10	62.5	0	0.0	0	0
2020-07-05	16	6	37.5	0	0.0	0	0
2020-07-06	16	6	37.5	0	0.0	0	0
2020-07-07	16	8	50.0	0	0.0	0	0
2020-07-08	18	10	55.6	0	0.0	0	0
2020-07-09	16	7	43.8	0	0.0	0	0
2020-07-10	18	9	50.0	0	0.0	0	0
2020-07-11	16	5	31.2	0	0.0	0	0
2020-07-12	16	10	62.5	0	0.0	0	0
2020-07-13	18	10	55.6	0	0.0	0	0
2020-07-14	17	9	52.9	0	0.0	0	0
2020-07-15	17	13	76.5	0	0.0	0	0
2020-07-16	18	10	55.6	0	0.0	0	0
2020-07-17	15	11	73.3	0	0.0	0	0
2020-07-18	14	10	71.4	0	0.0	0	0
2020-07-19	14	14	100.0	0	0.0	0	0
2020-07-20	16	12	75.0	0	0.0	0	0
2020-07-21	18	8	44.4	0	0.0	0	0
2020-07-22	19	7	36.8	0	0.0	0	0
2020-07-23	16	12	75.0	0	0.0	0	0
2020-07-24	16	11	68.8	0	0.0	0	0
2020-07-25	17	11	64.7	0	0.0	0	0
2020-07-26	17	10	58.8	1	5.9	1	100.0
2020-07-27	17	11	64.7	0	0.0	0	0
2020-07-28	17	10	58.8	0	0.0	0	0
2020-07-29	17	10	58.8	0	0.0	0	0
2020-07-30	14	9	64.3	0	0.0	0	0
2020-07-31	16	8	50.0	0	0.0	0	0
2020-08-01	16	8	50.0	0	0.0	0	0
2020-08-02	18	9	50.0	0	0.0	0	0
2020-08-03	16	13	81.2	0	0.0	0	0
2020-08-04	19	11	57.9	0	0.0	0	0
2020-08-05	16	8	50.0	0	0.0	0	0
2020-08-06	16	7	43.8	0	0.0	0	0
2020-08-07	16	8	50.0	0	0.0	0	0
2020-08-08	16	9	56.2	0	0.0	0	0
2020-08-09	16	6	37.5	0	0.0	0	0
2020-08-10	16	6	37.5	0	0.0	0	0
