Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	28	14	50.0	1	3.6	1	100.0
2020-04-25	28	13	46.4	1	3.6	0	0.0
2020-04-26	28	15	53.6	1	3.6	0	0.0
2020-04-27	28	11	39.3	1	3.6	0	0.0
2020-04-28	28	14	50.0	1	3.6	0	0.0
2020-04-29	28	14	50.0	1	3.6	0	0.0
2020-04-30	28	13	46.4	1	3.6	0	0.0
2020-05-01	28	14	50.0	1	3.6	0	0.0
2020-05-02	28	13	46.4	1	3.6	0	0.0
2020-05-03	28	12	42.9	1	3.6	0	0.0
2020-05-04	28	12	42.9	1	3.6	0	0.0
2020-05-05	28	14	50.0	1	3.6	0	0.0
2020-05-06	28	13	46.4	1	3.6	0	0.0
2020-05-07	28	13	46.4	1	3.6	0	0.0
2020-05-08	28	12	42.9	1	3.6	0	0.0
2020-05-09	28	13	46.4	1	3.6	0	0.0
2020-05-10	25	16	64.0	1	4.0	0	0.0
2020-05-11	25	15	60.0	1	4.0	0	0.0
2020-05-12	25	15	60.0	2	8.0	0	0.0
2020-05-13	25	16	64.0	2	8.0	0	0.0
2020-05-14	25	17	68.0	1	4.0	0	0.0
2020-05-15	25	17	68.0	1	4.0	0	0.0
2020-05-16	25	18	72.0	1	4.0	0	0.0
2020-05-17	25	18	72.0	1	4.0	0	0.0
2020-05-18	25	14	56.0	1	4.0	0	0.0
2020-05-19	25	19	76.0	1	4.0	0	0.0
2020-05-20	25	19	76.0	1	4.0	0	0.0
2020-05-21	25	20	80.0	2	8.0	0	0.0
2020-05-22	25	18	72.0	1	4.0	0	0.0
2020-05-23	25	18	72.0	1	4.0	0	0.0
2020-05-24	25	17	68.0	0	0.0	0	0
2020-05-25	25	16	64.0	0	0.0	0	0
2020-05-26	25	15	60.0	0	0.0	0	0
2020-05-27	25	15	60.0	0	0.0	0	0
2020-05-28	25	17	68.0	0	0.0	0	0
2020-05-29	25	16	64.0	0	0.0	0	0
2020-05-30	25	16	64.0	0	0.0	0	0
2020-05-31	25	15	60.0	0	0.0	0	0
2020-06-01	25	15	60.0	0	0.0	0	0
2020-06-02	25	16	64.0	0	0.0	0	0
2020-06-03	25	14	56.0	0	0.0	0	0
2020-06-04	25	18	72.0	0	0.0	0	0
2020-06-05	25	18	72.0	0	0.0	0	0
2020-06-06	25	18	72.0	0	0.0	0	0
2020-06-07	25	17	68.0	0	0.0	0	0
2020-06-08	25	18	72.0	0	0.0	0	0
2020-06-09	25	19	76.0	0	0.0	0	0
2020-06-10	25	18	72.0	0	0.0	0	0
2020-06-11	25	18	72.0	0	0.0	0	0
2020-06-12	25	17	68.0	0	0.0	0	0
2020-06-13	25	18	72.0	0	0.0	0	0
2020-06-14	23	17	73.9	0	0.0	0	0
2020-06-15	25	16	64.0	0	0.0	0	0
2020-06-16	25	14	56.0	0	0.0	0	0
2020-06-17	25	15	60.0	0	0.0	0	0
2020-06-18	25	18	72.0	0	0.0	0	0
2020-06-19	25	18	72.0	0	0.0	0	0
2020-06-20	25	18	72.0	0	0.0	0	0
2020-06-21	25	18	72.0	0	0.0	0	0
2020-06-22	26	16	61.5	0	0.0	0	0
2020-06-23	25	13	52.0	0	0.0	0	0
2020-06-24	25	13	52.0	0	0.0	0	0
2020-06-25	25	14	56.0	0	0.0	0	0
2020-06-26	25	14	56.0	0	0.0	0	0
2020-06-27	25	15	60.0	0	0.0	0	0
2020-06-28	25	15	60.0	0	0.0	0	0
2020-06-29	25	16	64.0	0	0.0	0	0
2020-06-30	25	17	68.0	0	0.0	0	0
2020-07-01	25	17	68.0	0	0.0	0	0
2020-07-02	25	19	76.0	0	0.0	0	0
2020-07-03	25	18	72.0	0	0.0	0	0
2020-07-04	25	18	72.0	0	0.0	0	0
2020-07-05	25	18	72.0	0	0.0	0	0
2020-07-06	25	14	56.0	0	0.0	0	0
2020-07-07	25	18	72.0	0	0.0	0	0
2020-07-08	25	17	68.0	0	0.0	0	0
2020-07-09	25	16	64.0	0	0.0	0	0
2020-07-10	25	18	72.0	0	0.0	0	0
2020-07-11	25	18	72.0	0	0.0	0	0
2020-07-12	25	17	68.0	0	0.0	0	0
2020-07-13	25	15	60.0	0	0.0	0	0
2020-07-14	25	16	64.0	0	0.0	0	0
2020-07-15	25	17	68.0	0	0.0	0	0
2020-07-16	25	18	72.0	0	0.0	0	0
2020-07-17	25	16	64.0	0	0.0	0	0
2020-07-18	25	17	68.0	0	0.0	0	0
2020-07-19	25	17	68.0	0	0.0	0	0
2020-07-20	25	13	52.0	0	0.0	0	0
2020-07-21	25	17	68.0	0	0.0	0	0
2020-07-22	25	14	56.0	0	0.0	0	0
2020-07-23	25	14	56.0	0	0.0	0	0
2020-07-24	25	14	56.0	0	0.0	0	0
2020-07-25	25	12	48.0	0	0.0	0	0
2020-07-26	25	17	68.0	0	0.0	0	0
2020-07-27	25	15	60.0	0	0.0	0	0
2020-07-28	25	13	52.0	1	4.0	1	100.0
2020-07-29	25	13	52.0	1	4.0	1	100.0
2020-07-30	25	15	60.0	1	4.0	1	100.0
2020-07-31	25	15	60.0	1	4.0	1	100.0
2020-08-01	25	15	60.0	1	4.0	1	100.0
2020-08-02	25	14	56.0	1	4.0	1	100.0
2020-08-03	25	17	68.0	1	4.0	1	100.0
2020-08-04	26	16	61.5	1	3.8	1	100.0
2020-08-05	26	18	69.2	1	3.8	1	100.0
2020-08-06	26	17	65.4	1	3.8	1	100.0
2020-08-07	26	19	73.1	1	3.8	1	100.0
2020-08-08	20	18	90.0	1	5.0	1	100.0
2020-08-09	20	18	90.0	1	5.0	1	100.0
2020-08-10	26	18	69.2	0	0.0	0	0
2020-08-11	26	17	65.4	0	0.0	0	0
2020-08-12	26	15	57.7	0	0.0	0	0
2020-08-13	26	14	53.8	0	0.0	0	0
2020-08-14	26	18	69.2	0	0.0	0	0
2020-08-15	26	18	69.2	0	0.0	0	0
2020-08-16	26	18	69.2	0	0.0	0	0
2020-08-17	26	14	53.8	0	0.0	0	0
2020-08-18	26	16	61.5	0	0.0	0	0
2020-08-19	26	17	65.4	0	0.0	0	0
2020-08-20	26	15	57.7	1	3.8	0	0.0
2020-08-21	26	16	61.5	1	3.8	0	0.0
2020-08-22	26	18	69.2	1	3.8	0	0.0
2020-08-23	26	18	69.2	1	3.8	0	0.0
2020-08-24	26	18	69.2	1	3.8	0	0.0
2020-08-25	26	15	57.7	1	3.8	0	0.0
2020-08-26	18	13	72.2	2	11.1	1	50.0
2020-08-27	18	15	83.3	2	11.1	1	50.0
2020-08-28	18	16	88.9	2	11.1	1	50.0
2020-08-29	18	16	88.9	2	11.1	1	50.0
2020-08-30	18	15	83.3	2	11.1	1	50.0
2020-08-31	18	15	83.3	1	5.6	1	100.0
2020-09-01	19	14	73.7	2	10.5	1	50.0
2020-09-02	19	14	73.7	1	5.3	0	0.0
2020-09-03	19	15	78.9	1	5.3	0	0.0
2020-09-04	19	15	78.9	1	5.3	0	0.0
2020-09-05	19	15	78.9	2	10.5	1	50.0
2020-09-06	19	16	84.2	2	10.5	1	50.0
2020-09-07	19	15	78.9	2	10.5	1	50.0
2020-09-08	19	16	84.2	2	10.5	1	50.0
2020-09-09	19	15	78.9	2	10.5	1	50.0
2020-09-10	19	15	78.9	2	10.5	1	50.0
2020-09-11	19	14	73.7	1	5.3	1	100.0
2020-09-12	19	15	78.9	1	5.3	1	100.0
2020-09-13	19	15	78.9	2	10.5	2	100.0
