Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	368	243	66.0	50	13.6	41	82.0
2020-04-25	369	251	68.0	45	12.2	38	84.4
2020-04-26	364	240	65.9	47	12.9	41	87.2
2020-04-27	367	240	65.4	45	12.3	40	88.9
2020-04-28	359	246	68.5	48	13.4	40	83.3
2020-04-29	368	247	67.1	50	13.6	42	84.0
2020-04-30	365	245	67.1	48	13.2	39	81.2
2020-05-01	364	241	66.2	47	12.9	40	85.1
2020-05-02	365	236	64.7	48	13.2	40	83.3
2020-05-03	367	234	63.8	50	13.6	41	82.0
2020-05-04	366	236	64.5	51	13.9	41	80.4
2020-05-05	365	236	64.7	48	13.2	37	77.1
2020-05-06	366	242	66.1	42	11.5	31	73.8
2020-05-07	332	249	75.0	38	11.4	28	73.7
2020-05-08	320	236	73.8	32	10.0	25	78.1
2020-05-09	328	245	74.7	30	9.1	23	76.7
2020-05-10	328	243	74.1	32	9.8	23	71.9
2020-05-11	328	230	70.1	30	9.1	23	76.7
2020-05-12	377	278	73.7	26	6.9	20	76.9
2020-05-13	333	242	72.7	27	8.1	21	77.8
2020-05-14	331	241	72.8	25	7.6	20	80.0
2020-05-15	331	249	75.2	22	6.6	15	68.2
2020-05-16	335	250	74.6	22	6.6	16	72.7
2020-05-17	330	242	73.3	22	6.7	15	68.2
2020-05-18	335	229	68.4	21	6.3	14	66.7
2020-05-19	332	252	75.9	24	7.2	15	62.5
2020-05-20	302	236	78.1	21	7.0	12	57.1
2020-05-21	306	247	80.7	18	5.9	9	50.0
2020-05-22	305	242	79.3	18	5.9	9	50.0
2020-05-23	300	222	74.0	17	5.7	8	47.1
2020-05-24	304	224	73.7	18	5.9	9	50.0
2020-05-25	306	233	76.1	14	4.6	8	57.1
2020-05-26	308	231	75.0	10	3.2	7	70.0
2020-05-27	307	227	73.9	11	3.6	7	63.6
2020-05-28	311	238	76.5	11	3.5	7	63.6
2020-05-29	306	229	74.8	11	3.6	7	63.6
2020-05-30	304	238	78.3	10	3.3	6	60.0
2020-05-31	302	223	73.8	10	3.3	6	60.0
2020-06-01	301	226	75.1	10	3.3	6	60.0
2020-06-02	303	227	74.9	10	3.3	6	60.0
2020-06-03	302	238	78.8	7	2.3	6	85.7
