Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	23	12	52.2	4	17.4	3	75.0
2020-04-25	23	12	52.2	4	17.4	3	75.0
2020-04-26	21	10	47.6	4	19.0	3	75.0
2020-04-27	24	12	50.0	4	16.7	2	50.0
2020-04-28	25	14	56.0	3	12.0	1	33.3
2020-04-29	25	16	64.0	3	12.0	1	33.3
2020-04-30	25	13	52.0	3	12.0	1	33.3
2020-05-01	25	13	52.0	3	12.0	1	33.3
2020-05-02	25	8	32.0	3	12.0	1	33.3
2020-05-03	25	8	32.0	2	8.0	0	0.0
2020-05-04	25	8	32.0	2	8.0	0	0.0
2020-05-05	25	6	24.0	1	4.0	0	0.0
2020-05-06	25	9	36.0	1	4.0	0	0.0
2020-05-07	25	8	32.0	1	4.0	0	0.0
2020-05-08	25	7	28.0	1	4.0	0	0.0
2020-05-09	25	8	32.0	0	0.0	0	0
2020-05-10	25	8	32.0	0	0.0	0	0
2020-05-11	25	8	32.0	1	4.0	1	100.0
2020-05-12	24	8	33.3	2	8.3	2	100.0
2020-05-13	25	11	44.0	1	4.0	0	0.0
2020-05-14	25	12	48.0	1	4.0	1	100.0
2020-05-15	25	10	40.0	0	0.0	0	0
2020-05-16	25	12	48.0	1	4.0	1	100.0
2020-05-17	25	9	36.0	1	4.0	1	100.0
2020-05-18	25	8	32.0	1	4.0	1	100.0
2020-05-19	25	8	32.0	1	4.0	1	100.0
2020-05-20	25	10	40.0	1	4.0	1	100.0
2020-05-21	25	12	48.0	1	4.0	1	100.0
2020-05-22	25	12	48.0	1	4.0	1	100.0
2020-05-23	25	10	40.0	1	4.0	1	100.0
2020-05-24	25	8	32.0	0	0.0	0	0
2020-05-25	25	7	28.0	0	0.0	0	0
2020-05-26	25	10	40.0	0	0.0	0	0
2020-05-27	25	13	52.0	0	0.0	0	0
2020-05-28	25	19	76.0	3	12.0	0	0.0
2020-05-29	25	19	76.0	3	12.0	0	0.0
2020-05-30	25	17	68.0	1	4.0	0	0.0
2020-05-31	25	14	56.0	0	0.0	0	0
2020-06-01	25	11	44.0	0	0.0	0	0
2020-06-02	25	9	36.0	0	0.0	0	0
2020-06-03	25	14	56.0	0	0.0	0	0
2020-06-04	25	13	52.0	0	0.0	0	0
2020-06-05	25	12	48.0	0	0.0	0	0
2020-06-06	25	13	52.0	0	0.0	0	0
2020-06-07	25	11	44.0	0	0.0	0	0
2020-06-08	25	13	52.0	0	0.0	0	0
2020-06-09	25	15	60.0	0	0.0	0	0
2020-06-10	25	16	64.0	0	0.0	0	0
2020-06-11	25	9	36.0	0	0.0	0	0
2020-06-12	25	10	40.0	0	0.0	0	0
2020-06-13	25	13	52.0	0	0.0	0	0
2020-06-14	25	12	48.0	0	0.0	0	0
2020-06-15	25	9	36.0	0	0.0	0	0
2020-06-16	25	7	28.0	0	0.0	0	0
2020-06-17	25	12	48.0	0	0.0	0	0
2020-06-18	25	12	48.0	0	0.0	0	0
2020-06-19	25	11	44.0	0	0.0	0	0
2020-06-20	25	13	52.0	0	0.0	0	0
2020-06-21	25	9	36.0	0	0.0	0	0
2020-06-22	25	14	56.0	0	0.0	0	0
2020-06-23	25	13	52.0	0	0.0	0	0
2020-06-24	25	12	48.0	0	0.0	0	0
