Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	43	16	37.2	1	2.3	0	0.0
2020-04-25	43	18	41.9	1	2.3	0	0.0
2020-04-26	43	23	53.5	1	2.3	0	0.0
2020-04-27	43	24	55.8	1	2.3	0	0.0
2020-04-28	43	22	51.2	1	2.3	0	0.0
2020-04-29	43	21	48.8	0	0.0	0	0
2020-04-30	43	26	60.5	0	0.0	0	0
2020-05-01	43	25	58.1	0	0.0	0	0
2020-05-02	43	20	46.5	0	0.0	0	0
2020-05-03	43	15	34.9	0	0.0	0	0
2020-05-04	43	19	44.2	0	0.0	0	0
2020-05-05	43	28	65.1	0	0.0	0	0
2020-05-06	43	27	62.8	0	0.0	0	0
2020-05-07	43	25	58.1	0	0.0	0	0
2020-05-08	43	19	44.2	0	0.0	0	0
2020-05-09	43	15	34.9	0	0.0	0	0
2020-05-10	43	16	37.2	0	0.0	0	0
2020-05-11	43	19	44.2	0	0.0	0	0
2020-05-12	43	21	48.8	0	0.0	0	0
2020-05-13	43	21	48.8	0	0.0	0	0
2020-05-14	43	20	46.5	0	0.0	0	0
2020-05-15	43	21	48.8	0	0.0	0	0
2020-05-16	43	28	65.1	0	0.0	0	0
2020-05-17	44	25	56.8	0	0.0	0	0
2020-05-18	43	21	48.8	0	0.0	0	0
2020-05-19	36	20	55.6	0	0.0	0	0
2020-05-20	43	24	55.8	0	0.0	0	0
2020-05-21	43	25	58.1	0	0.0	0	0
2020-05-22	44	31	70.5	0	0.0	0	0
2020-05-23	41	29	70.7	0	0.0	0	0
2020-05-24	39	22	56.4	0	0.0	0	0
2020-05-25	44	29	65.9	0	0.0	0	0
2020-05-26	43	30	69.8	1	2.3	1	100.0
2020-05-27	42	27	64.3	2	4.8	1	50.0
2020-05-28	42	24	57.1	2	4.8	1	50.0
2020-05-29	42	24	57.1	2	4.8	1	50.0
2020-05-30	43	28	65.1	1	2.3	1	100.0
2020-05-31	41	25	61.0	1	2.4	1	100.0
2020-06-01	38	18	47.4	1	2.6	1	100.0
2020-06-02	42	18	42.9	1	2.4	1	100.0
2020-06-03	42	23	54.8	1	2.4	1	100.0
2020-06-04	40	21	52.5	1	2.5	1	100.0
2020-06-05	42	23	54.8	1	2.4	1	100.0
2020-06-06	43	24	55.8	0	0.0	0	0
2020-06-07	43	23	53.5	0	0.0	0	0
2020-06-08	43	24	55.8	0	0.0	0	0
2020-06-09	40	18	45.0	0	0.0	0	0
2020-06-10	38	16	42.1	0	0.0	0	0
2020-06-11	38	18	47.4	0	0.0	0	0
2020-06-12	38	12	31.6	0	0.0	0	0
2020-06-13	42	20	47.6	0	0.0	0	0
2020-06-14	42	20	47.6	0	0.0	0	0
2020-06-15	42	18	42.9	0	0.0	0	0
2020-06-16	41	14	34.1	1	2.4	0	0.0
2020-06-17	41	13	31.7	0	0.0	0	0
2020-06-18	41	15	36.6	0	0.0	0	0
