Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	82	28	34.1	7	8.5	5	71.4
2020-04-25	79	25	31.6	8	10.1	1	12.5
2020-04-26	79	25	31.6	9	11.4	2	22.2
2020-04-27	79	27	34.2	9	11.4	3	33.3
2020-04-28	56	20	35.7	9	16.1	3	33.3
2020-04-29	79	32	40.5	7	8.9	3	42.9
2020-04-30	79	32	40.5	7	8.9	4	57.1
2020-05-01	79	32	40.5	8	10.1	5	62.5
2020-05-02	77	32	41.6	8	10.4	4	50.0
2020-05-03	76	38	50.0	6	7.9	4	66.7
2020-05-04	79	36	45.6	6	7.6	4	66.7
2020-05-05	79	27	34.2	4	5.1	3	75.0
2020-05-06	78	32	41.0	4	5.1	3	75.0
2020-05-07	87	31	35.6	4	4.6	3	75.0
2020-05-08	85	32	37.6	4	4.7	3	75.0
2020-05-09	85	35	41.2	3	3.5	2	66.7
2020-05-10	86	34	39.5	3	3.5	2	66.7
2020-05-11	84	33	39.3	3	3.6	2	66.7
2020-05-12	97	52	53.6	5	5.2	4	80.0
2020-05-13	64	52	81.2	5	7.8	4	80.0
2020-05-14	62	53	85.5	5	8.1	3	60.0
2020-05-15	62	47	75.8	5	8.1	3	60.0
2020-05-16	60	45	75.0	5	8.3	3	60.0
2020-05-17	52	36	69.2	4	7.7	3	75.0
2020-05-18	56	40	71.4	5	8.9	3	60.0
2020-05-19	56	41	73.2	4	7.1	3	75.0
2020-05-20	66	49	74.2	5	7.6	4	80.0
2020-05-21	66	47	71.2	3	4.5	2	66.7
2020-05-22	66	48	72.7	3	4.5	2	66.7
2020-05-23	66	48	72.7	3	4.5	2	66.7
2020-05-24	66	47	71.2	2	3.0	1	50.0
2020-05-25	67	42	62.7	3	4.5	3	100.0
2020-05-26	63	41	65.1	3	4.8	3	100.0
2020-05-27	63	42	66.7	3	4.8	3	100.0
2020-05-28	63	43	68.3	3	4.8	3	100.0
2020-05-29	64	38	59.4	3	4.7	2	66.7
2020-05-30	63	38	60.3	3	4.8	2	66.7
2020-05-31	63	38	60.3	3	4.8	2	66.7
2020-06-01	65	40	61.5	3	4.6	2	66.7
2020-06-02	66	46	69.7	3	4.5	2	66.7
2020-06-03	66	46	69.7	3	4.5	2	66.7
2020-06-04	67	46	68.7	3	4.5	2	66.7
2020-06-05	67	46	68.7	3	4.5	2	66.7
2020-06-06	67	46	68.7	3	4.5	2	66.7
2020-06-07	66	48	72.7	3	4.5	2	66.7
2020-06-08	65	49	75.4	3	4.6	2	66.7
2020-06-09	65	48	73.8	3	4.6	2	66.7
2020-06-10	64	46	71.9	3	4.7	2	66.7
2020-06-11	64	44	68.8	3	4.7	2	66.7
2020-06-12	64	50	78.1	3	4.7	2	66.7
2020-06-13	67	47	70.1	0	0.0	0	0
2020-06-14	67	46	68.7	0	0.0	0	0
2020-06-15	62	39	62.9	0	0.0	0	0
2020-06-16	59	40	67.8	0	0.0	0	0
2020-06-17	59	41	69.5	0	0.0	0	0
2020-06-18	59	39	66.1	0	0.0	0	0
2020-06-19	59	41	69.5	0	0.0	0	0
2020-06-20	62	41	66.1	0	0.0	0	0
2020-06-21	62	42	67.7	0	0.0	0	0
2020-06-22	63	42	66.7	0	0.0	0	0
2020-06-23	64	41	64.1	0	0.0	0	0
2020-06-24	63	42	66.7	0	0.0	0	0
2020-06-25	65	38	58.5	0	0.0	0	0
2020-06-26	65	37	56.9	0	0.0	0	0
2020-06-27	65	37	56.9	0	0.0	0	0
2020-06-28	63	41	65.1	0	0.0	0	0
2020-06-29	63	39	61.9	0	0.0	0	0
2020-06-30	62	40	64.5	0	0.0	0	0
2020-07-01	64	37	57.8	0	0.0	0	0
2020-07-02	66	37	56.1	0	0.0	0	0
2020-07-03	66	40	60.6	2	3.0	0	0.0
2020-07-04	68	43	63.2	2	2.9	0	0.0
2020-07-05	66	45	68.2	2	3.0	0	0.0
